,name,label,predict,prob
1201,nguyen thi hai yen,1,1,0.0052988529205322266
1202,nguyen thi loan,1,1,0.0010323524475097656
1203,le thi tuyet nhung,1,1,0.0014116168022155762
1204,pham van hung,1,1,0.0010385513305664062
1205,mai van tien,1,1,0.005796372890472412
1206,pham chi anh,1,1,0.018764019012451172
1207,nguyen thi ngoc mai,1,1,0.0030178427696228027
1208,pham thi tam,1,1,0.0005785226821899414
1209,tran kim thanh,1,1,0.0035750269889831543
1210,phan luong thao duyen,1,1,0.07007765769958496
1211,nguyen hao tung,1,1,0.0004432797431945801
1212,pham nguyen anh thu,1,1,0.11950075626373291
1213,nguyen thi tham,1,1,0.0025343894958496094
1214,pham minh chau,1,1,0.0010636448860168457
1215,nguyen xuan linh,1,1,0.002405226230621338
1216,tran khanh hung,1,1,0.0025818347930908203
1217,ngo thi huyen trang,1,1,0.00041228532791137695
1218,pham thi lan huong,1,1,0.00018841028213500977
1219,tran ngoc hoai ly,1,1,0.03093022108078003
1220,nguyen thanh trung,1,1,0.0006943941116333008
1221,dinh thi thu hang,1,1,0.0004684925079345703
1222,vu thi thu huong,1,1,0.0015200972557067871
1223,dang xuan dat,1,1,0.002479255199432373
1224,bui vu cuong,1,1,0.0036191344261169434
1225,vang van ngoc,1,1,0.008424818515777588
1226,tran van canh,1,1,0.005764663219451904
1227,le thi thuy,1,1,0.0010237693786621094
1228,le thi anh,1,1,0.0009490847587585449
1229,nguyen thi cam nhung,1,1,0.003010690212249756
1230,doan huynh tram anh,1,1,0.02860081195831299
1231,nguyen quoc viet,1,1,0.00037479400634765625
1232,luong thi san,1,1,0.0010246038436889648
1233,nguyen quang vinh,1,1,0.001515805721282959
1234,do truong tho,1,1,0.0070410966873168945
1235,do minh anh,1,1,0.004859447479248047
1236,phan thi tuyen,1,1,0.002971827983856201
1237,ngo dinh kha,1,1,0.004951298236846924
1238,truong thi ba,1,1,0.0008745789527893066
1239,nguyen van tuan,1,1,0.0026146769523620605
1240,bui van doan,1,1,0.0010966062545776367
1241,nguyen thi kim ngan,1,1,0.009755253791809082
1242,tran thanh tam,1,1,0.005686044692993164
1243,dang thi hai ha,1,1,0.003667771816253662
1244,tran minh vuong,1,1,0.0005286335945129395
1245,nguyen ngoc hoang phuc,1,1,0.003789663314819336
1246,nguyen bao thanh,1,1,0.003398299217224121
1247,bui thi yen,1,1,0.002023160457611084
1248,nguyen thi hien,1,1,0.0021239519119262695
1249,nguyen van nam,1,1,0.003584623336791992
1250,luong thi nga,1,1,0.0011650919914245605
1251,ton loc tan,1,1,0.0759473443031311
1252,le thai hung,1,1,0.0016049742698669434
1253,nguyen tri trung,1,1,0.0057547688484191895
1254,luong quoc vi,1,1,0.0018352866172790527
1255,diep dao linh,1,1,0.13731050491333008
1256,ly vu hung,1,1,0.004146933555603027
1257,ngo van hoa,1,1,0.001850724220275879
1258,tran van thang,1,1,0.006584763526916504
1259,nguyen thi phuc,1,1,0.0008715987205505371
1260,nguyen thi cam van,1,1,0.002356112003326416
1261,pham thi anh,1,1,0.0006549954414367676
1262,nguyen thi lan,1,1,0.0016009211540222168
1263,khong thi thuy dung,1,1,0.0030565857887268066
1264,nguyen ha xuan linh,1,1,0.00401073694229126
1265,nguyen thi thuc,1,1,0.0022681355476379395
1266,vu van giang,1,1,0.002079784870147705
1267,nguyen thi thuy,1,1,0.0022681355476379395
1268,tran manh huong,1,1,0.0023703575134277344
1269,le minh hieu,1,1,0.0010380744934082031
1270,trinh thi thuy dung,1,1,0.00038737058639526367
1271,tran thi hoa,1,1,0.0012207627296447754
1272,le nam khanh,1,1,0.009083926677703857
1273,phan thanh tung,1,1,0.0024289488792419434
1274,nguyen quy hien,1,1,0.0014383196830749512
1275,chu duc tuan,1,1,0.00425797700881958
1276,ho khanh ly,1,1,0.05762887001037598
1277,mai ngoc kim quy,1,1,0.006452381610870361
1278,nguyen van trang,1,1,0.0025827884674072266
1279,tran phuong anh,1,1,0.006537795066833496
1280,tran thi anh,1,1,0.0018514394760131836
1281,do da thao,1,1,0.005564093589782715
1282,vo duc thang,1,1,0.002053558826446533
1283,hoang kieu oanh,1,1,0.07786828279495239
1284,nguyen quang minh,1,1,0.0008474588394165039
1285,luong van hien,1,1,0.0021823644638061523
1286,nguyen quoc khanh,1,1,0.0006434321403503418
1287,ngo van uy,1,1,0.002065896987915039
1288,nguyen le khoi,1,1,0.0020897984504699707
1289,vu thi lan huong,1,1,0.0007343888282775879
1290,nguyen kha nam anh,1,1,0.006311595439910889
1291,la thi yen,1,1,0.0040743350982666016
1292,nguyen trung thanh,1,1,0.0005524754524230957
1293,nguyen anh dat,1,1,0.001225292682647705
1294,tran minh phong,1,1,0.0010644793510437012
1295,nguyen the hien,1,1,0.0009500384330749512
1296,ho minh quy,1,1,0.0057506561279296875
1297,nguyen ngoc thien,1,1,0.003125429153442383
1298,vu ky du,1,1,0.02124631404876709
1299,nguyen thi thu ha,1,1,0.0013113617897033691
1300,ong thi dieu hien,1,1,0.0030747056007385254
1301,truong hoai phuong,1,1,0.1756468415260315
1302,pham duc thach,1,1,0.004689157009124756
1303,nguyen thi gam,1,1,0.008244991302490234
1304,bui thi hoang ha,1,1,0.0007773637771606445
1305,hoang hai,1,1,0.034858524799346924
1306,luu xuan thai,1,1,0.008019566535949707
1307,dinh cong phu thang,1,1,0.00599980354309082
1308,nguyen thi trang,1,1,0.0009675025939941406
1309,do doan trang,1,1,0.002115309238433838
1310,ta khanh linh,1,1,0.09924519062042236
1311,nguyen thi diem hang,1,1,0.0027843713760375977
1312,tran viet,1,1,0.0053182244300842285
1313,pham quang tu,1,1,0.001811206340789795
1314,hoang thi hoi,1,1,0.0018826723098754883
1315,nguyen cong duy,1,1,0.0030437707901000977
1316,ta thi kim lieu,1,1,0.014587342739105225
1317,tran trung kien,1,1,0.002209901809692383
1318,nguyen tuan kiet,1,1,0.0014195442199707031
1319,hoang tu dong,1,1,0.007337689399719238
1320,tran quoc thuong,1,1,0.01779913902282715
1321,nguyen ngoc anh,1,1,0.0024111270904541016
1322,pham nhu long,1,1,0.003223240375518799
1323,nguyen van quan,1,1,0.0029535889625549316
1324,pham quoc tuan,1,1,0.0029897689819335938
1325,le thi thanh hoa,1,1,0.0003571510314941406
1326,tran nguyen lan vi,1,1,0.016409337520599365
1327,nguyen duc my,1,1,0.0003142356872558594
1328,nguyen duc truong,1,1,0.0004290938377380371
1329,vo hieu hanh,1,1,0.00598299503326416
1330,tran dang quan,1,1,0.0018568038940429688
1331,huynh ngoc yen vy,1,1,0.27129220962524414
1332,le ngoc nguyen,1,1,0.0029377341270446777
1333,truong tran huyen trang,1,1,0.05626475811004639
1334,dinh xuan toan,1,1,0.001121222972869873
1335,doan minh toan,1,1,0.0209730863571167
1336,vu thanh nam,1,1,0.007609546184539795
1337,dang duc manh,1,1,0.0020871758460998535
1338,hoang tuan long,1,1,0.004236817359924316
1339,nguyen thanh huu,1,1,0.0008862614631652832
1340,nguyen ba linh,1,1,0.002895057201385498
1341,mai thi diu,1,1,0.029716551303863525
1342,tran anh tu,1,1,0.004031777381896973
1343,dinh the thap,1,1,0.003109753131866455
1344,tran thi thanh huyen,1,1,0.0009019374847412109
1345,nguyen hoang long,1,1,0.0016739964485168457
1346,ta trung thanh,1,1,0.022813141345977783
1347,vu quynh huong,1,1,0.0029217004776000977
1348,tran minh phu,1,1,0.0014535784721374512
1349,lu tuyet nhung,1,1,0.007081925868988037
1350,do thi ngoc anh,1,1,0.001429915428161621
1351,nguyen cong vu,1,1,0.0009966492652893066
1352,do tuan anh,1,1,0.0022034645080566406
1353,nguyen thi thuy hang,1,1,0.0017228126525878906
1354,tran le trong an,1,1,0.04391658306121826
1355,duong thi thuy anh,1,1,0.0009972453117370605
1356,dinh trung hieu,1,1,0.0030205249786376953
1357,dinh van khang,1,1,0.002052128314971924
1358,do thi lan anh,1,1,0.0012140870094299316
1359,pham van tuan,1,1,0.0009844303131103516
1360,pham minh phuc,1,1,0.0012118220329284668
1361,pham nguyen truong an,1,1,0.008111536502838135
1362,tran minh ly hung,1,1,0.11211651563644409
1363,chu thi nghiem,1,1,0.014528095722198486
1364,dang thi hong vinh,1,1,0.010284483432769775
1365,dao tien tho,1,1,0.017783403396606445
1366,nguyen van luong,1,1,0.010762333869934082
1367,do chi phuc vinh,1,1,0.16323226690292358
1368,nguyen hoang tam,1,1,0.000953972339630127
1369,ho thi suong,1,1,0.0034989118576049805
1370,nguyen van tri thuc,1,1,0.0022811293601989746
1371,nguyen thi tap,1,1,0.002718687057495117
1372,thai trung hung,1,1,0.016721904277801514
1373,hoang manh huy,1,1,0.0004729032516479492
1374,hoang thi thoa,1,1,0.005175113677978516
1375,duong van giau,1,1,0.030800044536590576
1376,le thi thu hien,1,1,0.00022345781326293945
1377,tran thi diep,1,1,0.0017234086990356445
1378,vu thi thanh,1,1,0.0011200308799743652
1379,hoang thu ha,1,1,0.0028904080390930176
1380,ngo van thanh,1,1,0.00323331356048584
1381,nguyen thu thuy,1,1,0.004209339618682861
1382,nguyen thi dung,1,1,0.002358555793762207
1383,pham thi minh chau,1,1,0.00048744678497314453
1384,huynh thai ni,1,1,0.011097609996795654
1385,phan tan tu,1,1,0.017734885215759277
1386,nguyen van cuong,1,1,0.0029172301292419434
1387,le viet ly,1,1,0.00206911563873291
1388,nguyen hong my duyen,1,1,0.03857910633087158
1389,bui ngoc anh,1,1,0.004492998123168945
1390,nguyen van dong,1,1,0.008010923862457275
1391,vuong nhat sinh,1,1,0.018462061882019043
1392,nguyen ngoc quynh,1,1,0.001408994197845459
1393,nguyen ngoc khoa,1,1,0.0026550889015197754
1394,nguyen tran phat huy,1,1,0.002203226089477539
1395,mai van thang,1,1,0.015061020851135254
1396,nguyen ba tan,1,1,0.0015639662742614746
1397,chau son tuyen,1,1,0.13217002153396606
1398,le huy tung,1,1,0.000496983528137207
1399,nguyen ngoc tram,1,1,0.0015600323677062988
1400,phan thi giang,1,1,0.00037920475006103516
1401,nguyen thi thanh,1,1,0.0031352639198303223
1402,dao viet thang,1,1,0.013447225093841553
1403,le tuan anh,1,1,0.0025722384452819824
1404,nguyen huu tuan,1,1,0.00042623281478881836
1405,nguyen ngoc trieu,1,1,0.0009939074516296387
1406,nguyen khac tung,1,1,0.0005620121955871582
1407,do thi anh tu,1,1,0.0004228949546813965
1408,nguyen thi thanh nhan,1,1,0.002429187297821045
1409,tran huynh phuong duyen,1,1,0.011443793773651123
1410,nguyen thi bich phuong,1,1,0.0010762810707092285
1411,tran quoc toan,1,1,0.0019373297691345215
1412,nong van thanh,1,1,0.006935536861419678
1413,nguyen quang huy,1,1,0.0021539926528930664
1414,nguyen quoc nam,1,1,0.0009639263153076172
1415,nguyen phuong thao,1,1,0.0036849379539489746
1416,ca thi nhu quynh,1,1,0.016873538494110107
1417,nguyen xuan hau,1,1,0.0030478239059448242
1418,luu thi my yen,1,1,0.03087782859802246
1419,nguyen duc xuan,1,1,0.0003249645233154297
1420,bui cong thanh,1,1,0.003192424774169922
1421,truong quyet tien,1,1,0.010174572467803955
1422,nguyen ngoc duc,1,1,0.0005453228950500488
1423,lo thi nghia,1,1,0.0006854534149169922
1424,le van nam,1,1,0.0020993947982788086
1425,quan trong phung,1,1,0.005259215831756592
1426,truong thi hang,1,1,0.0010548233985900879
1427,le thi luyen,1,1,0.0004462599754333496
1428,phan thi thanh hung,1,1,0.0006755590438842773
1429,la hai anh,1,1,0.06484705209732056
1430,phan van tuan,1,1,0.005940437316894531
1431,nguyen thi mui,1,1,0.0002428889274597168
1432,dang thi thuong,1,1,0.0027579069137573242
1433,nguyen nhat huy,1,1,0.001441657543182373
1434,le quang long,1,1,0.003322005271911621
1435,tran thi ly,1,1,0.0010611414909362793
1436,le ngoc oanh,1,1,0.005295455455780029
1437,pham thi nhai,1,1,0.0007929205894470215
1438,nguyen kim anh,1,1,0.0049994587898254395
1439,pham thi khanh ninh,1,1,0.0007110834121704102
1440,nguyen thi phuong thao,1,1,0.0026856064796447754
1441,ha thanh van,1,1,0.0343778133392334
1442,do van trong,1,1,0.0010567307472229004
1443,pham van de,1,1,0.0013774633407592773
1444,thai thi thu van,1,1,0.0035035014152526855
1445,nguyen van duy,1,1,0.004172384738922119
1446,nguyen thi yen,1,1,0.0023999810218811035
1447,tran thanh hai,1,1,0.005090653896331787
1448,vu thi hanh,1,1,0.0014123916625976562
1449,dinh thi linh chi,1,1,0.2973823547363281
1450,pham thi phuong linh,1,1,0.003027677536010742
1451,duong van hai,1,1,0.0035979747772216797
1452,duong linh ngoc,1,1,0.00995403528213501
1453,le thi khanh phien,1,1,0.003333747386932373
1454,luu hong phuc,1,1,0.0012339353561401367
1455,dao tien anh,1,1,0.014114856719970703
1456,pham thi vy,1,1,0.0005785226821899414
1457,duong nu trinh,1,1,0.036745667457580566
1458,huynh thi phuong,1,1,0.0027518868446350098
1459,le xuan cuong,1,1,0.0015399456024169922
1460,vu duc nang,1,1,0.0025916695594787598
1461,tu viet dung,1,1,0.021105706691741943
1462,hoang ngoc phuong,1,1,0.0035305023193359375
1463,nguyen ngoc sy,1,1,0.002591431140899658
1464,phan thi thu hoai,1,1,0.0007439255714416504
1465,nguyen thi thanh huyen,1,1,0.004193305969238281
1466,chung ngoc yen,1,1,0.026643753051757812
1467,pham thi huong giang,1,1,0.001832127571105957
1468,chu tung bach,1,1,0.037773072719573975
1469,truong thi my hien,1,1,0.00764089822769165
1470,pham thi hoa,1,1,0.0005781650543212891
1471,le thi hong tuoi,1,1,0.0027812719345092773
1472,huynh ngoc vinh,1,1,0.0018821954727172852
1473,nguyen xuan hung,1,1,0.002192676067352295
1474,tran le phuong thao,1,1,0.0033566951751708984
1475,le thi nhuong,1,1,0.0006045103073120117
1476,ha thi tan,1,1,0.006360352039337158
1477,tra dinh huy,1,1,0.0022412538528442383
1478,tuong van tuan,1,1,0.016556143760681152
1479,dao xuan mai,1,1,0.003926277160644531
1480,nguyen van sinh,1,1,0.007843971252441406
1481,nguyen thi tuyet mai,1,1,0.001523435115814209
1482,nguyen phuc quan,1,1,0.0006098747253417969
1483,pham van thai,1,1,0.0016747117042541504
1484,dinh manh thin,1,1,0.033392131328582764
1485,ngo xuan cuong,1,1,0.02075093984603882
1486,nguyen van nhat,1,1,0.0018137097358703613
1487,pham thi muoi,1,1,0.0021206140518188477
1488,pham van son,1,1,0.001471400260925293
1489,vu van duc,1,1,0.0019655823707580566
1490,phan thi thao nguyen,1,1,0.001188039779663086
1491,tran ngoc minh,1,1,0.001464247703552246
1492,nguyen thi kim dung,1,1,0.0008245110511779785
1493,ha van dua,1,1,0.003945469856262207
1494,le thi thanh tam,1,1,0.0004457831382751465
1495,duong xuan bach,1,1,0.03780043125152588
1496,tran thuy duyen,1,1,0.0008592605590820312
1497,nguyen thi sinh,1,1,0.001979827880859375
1498,tran tuan vu,1,1,0.004037797451019287
1499,nguyen thanh thi nhu quynh,1,1,0.012056231498718262
1500,tran vu duc nhat,1,1,0.004297196865081787
1501,nguyen van men,1,1,0.028457581996917725
1502,tran minh vuong,1,1,0.0005286335945129395
1503,le thi trang,1,1,0.0005037784576416016
1504,nguyen van hau,1,1,0.004172384738922119
1505,dang thanh tuyen,1,1,0.0018364787101745605
1506,nguyen minh duc,1,1,0.0005913972854614258
1507,tran anh hoang,1,1,0.0029670000076293945
1508,nguyen huu hung,1,1,0.0015853643417358398
1509,duong gia bao,1,1,0.052321553230285645
1510,tran quang minh,1,1,0.0006186962127685547
1511,le hoang bao uyen,1,1,0.18399184942245483
1512,le thanh trung,1,1,0.0006626248359680176
1513,nguyen thi huyen my,1,1,0.003361344337463379
1514,nguyen thi lan,1,1,0.0016009211540222168
1515,nguyen tuan anh,1,1,0.004922270774841309
1516,pham ha chi,1,1,0.009977161884307861
1517,tran quoc cuong,1,1,0.006682634353637695
1518,hoang duc thanh,1,1,0.0019260644912719727
1519,ho hoang phap,1,1,0.01186513900756836
1520,pham minh hoang,1,1,0.0005106925964355469
1521,vo thi kieu loan,1,1,0.01715749502182007
1522,do thi thuong,1,1,0.0009191036224365234
1523,hoang yen chi,1,1,0.013363540172576904
1524,trinh thi hoang ly,1,1,0.0008597373962402344
1525,ngo quang thai,1,1,0.005576908588409424
1526,pham tran hieu,1,1,0.0011401176452636719
1527,nguyen ba canh,1,1,0.0020935535430908203
1528,tran le dang khoa,1,1,0.0101853609085083
1529,truong bich ngan,1,1,0.10189777612686157
1530,nguyen thi thanh mai,1,1,0.000988602638244629
1531,trinh minh triet,1,1,0.04853987693786621
1532,hoang van chinh,1,1,0.001959860324859619
1533,nguyen ngoc son,1,1,0.0013651251792907715
1534,doan minh chau,1,1,0.008533954620361328
1535,nguyen ha,1,1,0.008478045463562012
1536,nguyen kim dai,1,1,0.0011155009269714355
1537,nguyen thi thuy quynh,1,1,0.001046299934387207
1538,trinh minh quang,1,1,0.0073983073234558105
1539,dinh chung son,1,1,0.006989419460296631
1540,dang phuoc than,1,1,0.022767722606658936
1541,le hoang thuan,1,1,0.0005552172660827637
1542,kieu duc viet,1,1,0.021967291831970215
1543,phan ngoc lua,1,1,0.00037300586700439453
1544,tran ngoc quang,1,1,0.003305196762084961
1545,huynh le thanh phong,1,1,0.07618236541748047
1546,nguyen tien tung,1,1,0.0020645856857299805
1547,luong van tuyen,1,1,0.0009288787841796875
1548,khuong dai hoang,1,1,0.016990244388580322
1549,luong sy hung,1,1,0.03579914569854736
1550,tran nguyen thuy duong,1,1,0.003596663475036621
1551,nguyen viet duc,1,1,0.0005652308464050293
1552,pham thi thu trang,1,1,0.0004152655601501465
1553,truong thi kim giang,1,1,0.013557076454162598
1554,phan minh dung,1,1,0.0004886388778686523
1555,mai kim tin,1,1,0.008237004280090332
1556,bui phuong thao,1,1,0.0075730085372924805
1557,nguyen nhu quynh,1,1,0.006240963935852051
1558,vu kim nga,1,1,0.004819273948669434
1559,nguyen van sang,1,1,0.0041678547859191895
1560,ta ngoc vinh,1,1,0.004182159900665283
1561,dinh ngoc cuong,1,1,0.0034657716751098633
1562,nguyen duy thang,1,1,0.0019612908363342285
1563,nguyen thi huong,1,1,0.0036623477935791016
1564,ngo truong phuoc ta,1,1,0.11807101964950562
1565,dinh trong hiep,1,1,0.005802035331726074
1566,nguyen duc tot,1,1,0.021150529384613037
1567,nguyen thi hue,1,1,0.002180814743041992
1568,luong cong duy,1,1,0.004842579364776611
1569,ngo thi yen,1,1,0.0007914900779724121
1570,to thi hue,1,1,0.00160294771194458
1571,tang thi anh,1,1,0.003929495811462402
1572,tran ngoc danh,1,1,0.003898143768310547
1573,ho thi ngoc diep,1,1,0.002025306224822998
1574,vu thanh hang,1,1,0.0038840770721435547
1575,nguyen trong phan,1,1,0.00047385692596435547
1576,pham thi thao nguyen,1,1,0.0018962621688842773
1577,tran huy hieu,1,1,0.0008174777030944824
1578,dam quang truong,1,1,0.00822913646697998
1579,nguyen minh toan,1,1,0.0004748106002807617
1580,vo tri,1,1,0.024820148944854736
1581,pham ngoc tuan anh,1,1,0.003648519515991211
1582,bui huy hung,1,1,0.0008910298347473145
1583,nguyen ngoc dinh,1,1,0.002022683620452881
1584,ha van nghia,1,1,0.005514681339263916
1585,trinh dinh vinh,1,1,0.0448116660118103
1586,nguyen phuoc chuan,1,1,0.000650942325592041
1587,huynh phi dang,1,1,0.00997692346572876
1588,duong van ngoc,1,1,0.005285918712615967
1589,truong hoai phong,1,1,0.028928160667419434
1590,nguyen van huy,1,1,0.004172384738922119
1591,vu dinh quy,1,1,0.004356861114501953
1592,nguyen dinh minh,1,1,0.0026013851165771484
1593,tran viet ngoc,1,1,0.0035526156425476074
1594,bui anh,1,1,0.05890685319900513
1595,tran thanh tai,1,1,0.005686044692993164
1596,nguyen trong dai,1,1,0.0006191730499267578
1597,nguyen dinh thang,1,1,0.00265425443649292
1598,tran van thang,1,1,0.006584763526916504
1599,nguyen duy khanh,1,1,0.001370549201965332
1600,pham thi tu uyen,1,1,0.0007812976837158203
1601,nguyen kim anh,1,1,0.0049994587898254395
1602,nguyen thi tuyet,1,1,0.0018856525421142578
1603,hoang van doan,1,1,0.007669985294342041
1604,pham thi ngoc tram,1,1,0.0004341006278991699
1605,nguyen van luan anh,1,1,0.26975393295288086
1606,hoang thanh tung,1,1,0.002788245677947998
1607,pham tuan anh,1,1,0.001802980899810791
1608,le hong quang,1,1,0.0011759400367736816
1609,nguyen trung nghia,1,1,0.005849957466125488
1610,nguyen minh hoang,1,1,0.0008389949798583984
1611,nguyen trong ngoc,1,1,0.002219974994659424
1612,nguyen thi gai,1,1,0.003446340560913086
1613,tran van huong,1,1,0.005093693733215332
1614,le van,1,1,0.010161399841308594
1615,tran canh linh,1,1,0.005058884620666504
1616,pham thi kim thao,1,1,0.002308368682861328
1617,pham thi hanh,1,1,0.0006549954414367676
1618,tran van duc,1,1,0.0017748475074768066
1619,nguyen thi thanh thuy,1,1,0.003445148468017578
1620,nguyen van linh,1,1,0.0023169517517089844
1621,nguyen thi tuyen,1,1,0.0022457242012023926
1622,nguyen van si,1,1,0.004172384738922119
1623,tong thi lieu,1,1,0.0027946829795837402
1624,tran van quang,1,1,0.003606736660003662
1625,nguyen thi minh phuong,1,1,0.0018923282623291016
1626,nguyen thi thu huong,1,1,0.0011175274848937988
1627,lien hoang dung,1,1,0.003141164779663086
1628,vu thuy linh,1,1,0.0008546113967895508
1629,giang giang,1,1,0.1368544101715088
1630,ho minh dat,1,1,0.006612300872802734
1631,dao dinh thanh,1,1,0.0035941004753112793
1632,nong minh luan,1,1,0.00704878568649292
1633,nguyen duy phuong,1,1,0.0021861791610717773
1634,nguyen van quan,1,1,0.0029535889625549316
1635,phan thi hoa,1,1,0.001817166805267334
1636,doan van minh,1,1,0.0051580071449279785
1637,nguyen tran phong vu,1,1,0.009650230407714844
1638,nguyen hai chuyen,1,1,0.0029500722885131836
1639,nguyen tan long,1,1,0.00863867998123169
1640,huynh thi thanh truc,1,1,0.006665945053100586
1641,nguyen thi thanh,1,1,0.0031352639198303223
1642,chu tien dung,1,1,0.014064788818359375
1643,tran thi nga,1,1,0.0014029145240783691
1644,thai thi kim ngoc,1,1,0.0044026970863342285
1645,vo tan dat,1,1,0.0022720694541931152
1646,nguyen ngoc minh,1,1,0.0010461807250976562
1647,dang phuong anh,1,1,0.09265035390853882
1648,tran ngoc loan,1,1,0.00395655632019043
1649,le thi thuy duong,1,1,0.00013577938079833984
1650,lam my ai,1,1,0.037447214126586914
1651,tran thanh hao,1,1,0.004623055458068848
1652,tran quoc duy,1,1,0.0018634796142578125
1653,dang quang viet,1,1,0.031479597091674805
1654,truong thi ngoc,1,1,0.0009162425994873047
1655,le thi hai,1,1,0.0009490847587585449
1656,pham van tai,1,1,0.0014721155166625977
1657,vu ngoc hieu,1,1,0.0009956955909729004
1658,tran ba manh,1,1,0.0015650391578674316
1659,dang hoang vu,1,1,0.01941859722137451
1660,nguyen van linh,1,1,0.0023169517517089844
1661,le dinh cuong,1,1,0.001161038875579834
1662,hoang thi thuy linh,1,1,0.0005444884300231934
1663,nguyen van kha,1,1,0.00368422269821167
1664,pham ngoc tung,1,1,0.0011053681373596191
1665,nguyen quang hiep,1,1,0.0011827349662780762
1666,vu thi nhuan,1,1,0.000826418399810791
1667,dang xuan tu,1,1,0.0034143924713134766
1668,le thi nhu y,1,1,0.0001430511474609375
1669,mai thi my ly,1,1,0.03669726848602295
1670,hoang thi thu nhan,1,1,0.0011938810348510742
1671,trinh the binh,1,1,0.030722081661224365
1672,ca thi hon,1,1,0.007412254810333252
1673,truong ngoc tuan dat,1,1,0.012154042720794678
1674,nguyen quang huy,1,1,0.0021539926528930664
1675,le van hau,1,1,0.0020993947982788086
1676,hoang huy long,1,1,0.003184497356414795
1677,le phuoc hau,1,1,0.008477091789245605
1678,nguyen tuan hung,1,1,0.003088653087615967
1679,dao quoc toan,1,1,0.012069106101989746
1680,nguyen quang ninh,1,1,0.0029060840606689453
1681,ngo xuan tuong,1,1,0.01129913330078125
1682,nguyen tung linh,1,1,0.0013498663902282715
1683,nguyen xuan hai,1,1,0.0030478239059448242
1684,trieu dinh luan,1,1,0.0056403279304504395
1685,nguyen xuan huy,1,1,0.0030478239059448242
1686,tran anh tuan,1,1,0.002192676067352295
1687,dau van khanh,1,1,0.01432347297668457
1688,vi van mien,1,1,0.013106584548950195
1689,tran dang vu,1,1,0.0008590221405029297
1690,vu thi thuy dung,1,1,0.00014972686767578125
1691,ca van ty,1,1,0.09191322326660156
1692,nguyen van luc,1,1,0.004323780536651611
1693,le thi hong,1,1,0.0012109875679016113
1694,phan thuc nam,1,1,0.007654726505279541
1695,ca thi tam,1,1,0.004141032695770264
1696,nguyen thanh manh,1,1,0.0011231303215026855
1697,dinh duc quynh,1,1,0.002454102039337158
1698,nguyen thi mui,1,1,0.0002428889274597168
1699,le thi my linh,1,1,0.008172988891601562
1700,ha thi diu,1,1,0.0030767321586608887
1701,hoang thi thanh tam,1,1,0.0008454322814941406
1702,dang van hung,1,1,0.005490720272064209
1703,pham xuan thang,1,1,0.0017533302307128906
1704,tran van hung,1,1,0.0036667585372924805
1705,giap thi nga,1,1,0.013533413410186768
1706,bien anh phap,1,1,0.23396211862564087
1707,pham anh hao,1,1,0.0051940083503723145
1708,ngu dang khoa,1,1,0.018820226192474365
1709,ta van quan,1,1,0.0072667598724365234
1710,nguyen nam toi,1,1,0.006098270416259766
1711,le thanh hoai,1,1,0.0023314356803894043
1712,pham thi huyen trang,1,1,0.000447690486907959
1713,nguyen ngoc chien,1,1,0.006362020969390869
1714,dang minh thanh,1,1,0.003908932209014893
1715,nguyen quynh mai,1,1,0.002167642116546631
1716,nguyen thi huong giang,1,1,0.005934715270996094
1717,tran minh tung,1,1,0.0005314946174621582
1718,nguyen thi chanh,1,1,0.0035790205001831055
1719,le pham tan dat,1,1,0.003929257392883301
1720,dong van khoa,1,1,0.012291908264160156
1721,vu thi dung,1,1,0.0005820989608764648
1722,ha hao dong,1,1,0.019649386405944824
1723,huynh van ly,1,1,0.004851877689361572
1724,tran ngoc tai,1,1,0.004307687282562256
1725,nguyen thi cam,1,1,0.002180814743041992
1726,nguyen huu hung,1,1,0.0015853643417358398
1727,tran ngoc hoang,1,1,0.002523481845855713
1728,phan thi quynh,1,1,0.0016419291496276855
1729,dong van toan,1,1,0.005011916160583496
1730,trinh van minh,1,1,0.0030263662338256836
1731,huynh trung hieu,1,1,0.0022017955780029297
1732,nguyen thuy trang,1,1,0.0005782842636108398
1733,giang a sau,1,1,0.046294569969177246
1734,nguyen manh hung,1,1,0.0007123351097106934
1735,tong van hiep,1,1,0.012304544448852539
1736,le thi bich nga,1,1,0.0007213950157165527
1737,trieu viet hoang,1,1,0.025847911834716797
1738,hoang thi truc,1,1,0.0005236268043518066
1739,ta quang chi,1,1,0.0571749210357666
1740,bui thi thuong,1,1,0.0017493367195129395
1741,to ngoc dien,1,1,0.002523481845855713
1742,nguyen thanh mai,1,1,0.001863718032836914
1743,tran xuan chuong,1,1,0.005199790000915527
1744,tran hong quan,1,1,0.0018298625946044922
1745,bui van tan,1,1,0.0033947229385375977
1746,nguyen nhu ha,1,1,0.0016102790832519531
1747,phan thi hong na,1,1,0.0007659196853637695
1748,to ngoc anh,1,1,0.009101450443267822
1749,le cong sinh,1,1,0.0028766989707946777
1750,cao minh tuan,1,1,0.0065108537673950195
1751,nguyen quang vinh,1,1,0.001515805721282959
1752,lo thi huong,1,1,0.0013512969017028809
1753,tran thi dieu huyen,1,1,0.001163184642791748
1754,nguyen khac toan,1,1,0.0008355379104614258
1755,dinh thi hue,1,1,0.004718482494354248
1756,tran xuan hung,1,1,0.007117867469787598
1757,ngo thi sua,1,1,0.0020352602005004883
1758,ta thi hong nhung,1,1,0.004144728183746338
